cx,cy,nameascii,adm0name,adm0_a3
213.2304,164.1487,Heredia,Costa Rica,CRI
227.431,184.5337,Tulcan,Ecuador,ECU
239.2707,174.4746,Yopal,Colombia,COL
385.6935,48.0066,Klaksvik,Faroe Islands,FRO
436.4759,165.4758,Lai,Chad,TCD
418.6211,75.2496,Mainz,Germany,DEU
431.5319,73.7368,Usti Nad Labem,Czech Republic,CZE
435.3799,74.7527,Hradec Kralove,Czech Republic,CZE
371.982,135.9454,Fderik,Mauritania,MRT
369.3099,148.4409,Aleg,Mauritania,MRT
368.2384,142.4633,Akjoujt,Mauritania,MRT
495.819,104.4061,Dahuk,Iraq,IRQ
497.7641,110.3475,Samarra,Iraq,IRQ
485.7643,170.6666,Awasa,Ethiopia,ETH
479.2287,168.2457,Gore,Ethiopia,ETH
425.6091,67.1338,Schwerin,Germany,DEU
541.3884,76.042,Turgay,Kazakhstan,KAZ
514.9235,118.2058,Yasuj,Iran,IRN
513.2785,114.5112,Shar e Kord,Iran,IRN
513.9181,89.2368,Mangyshlak,Kazakhstan,KAZ
564.3276,151.9222,Panaji,India,IND
447.313,176.7576,Mobaye,Central African Republic,CAF
202.2465,148.2231,El Cayo,Belize,BLZ
203.7426,145.4621,Corozal,Belize,BLZ
458.3658,240.5512,Mochudi,Botswana,BWA
218.6316,158.4353,San Andres,Colombia,COL
669.878,130.8803,Bade,Taiwan,TWN
669.6939,130.9105,Pingzhen,Taiwan,TWN
667.7315,134.2315,Taibao,Taiwan,TWN
669.9051,130.8105,Taoyuan,Taiwan,TWN
669.547,130.9711,Yangmei,Taiwan,TWN
670.8808,131.3416,Yilan,Taiwan,TWN
669.2401,131.1563,Zhubei,Taiwan,TWN
780.8599,280.7757,Greymouth,New Zealand,NZL
274.6609,253.9759,Artigas,Uruguay,URY
272.807,254.674,Baltasar Brum,Uruguay,URY
276.2972,255.7188,Tranqueras,Uruguay,URY
275.7858,256.8524,Tacuarembo,Uruguay,URY
274.6075,259.2978,Paso de los Toros,Uruguay,URY
280.2985,259.5646,Vergara,Uruguay,URY
279.3426,260.2315,Treinta y Tres,Uruguay,URY
274.8522,262.988,Santa Lucia,Uruguay,URY
277.6976,260.765,Jose Batlle y Ordonez,Uruguay,URY
277.453,262.7657,Minas,Uruguay,URY
278.0533,263.9662,Maldonado,Uruguay,URY
278.0755,264.0995,Punta del Este,Uruguay,URY
278.5201,262.3878,Aigua,Uruguay,URY
279.8095,263.4326,La Paloma,Uruguay,URY
192.8943,87.9029,Faribault,United States of America,USA
191.269,88.185,Mankato,United States of America,USA
192.6705,89.3317,Albert Lea,United States of America,USA
188.9478,86.0547,Willmar,United States of America,USA
190.8206,83.3068,Brainerd,United States of America,USA
185.4701,80.1596,Crookston,United States of America,USA
161.0064,84.699,Hardin,United States of America,USA
167.4576,81.6383,Glendive,United States of America,USA
149.7325,85.8462,Dillon,United States of America,USA
146.4586,80.3502,Polson,United States of America,USA
180.464,79.4072,Devils Lake,United States of America,USA
147.2696,91.8036,Burley,United States of America,USA
142.5235,80.8255,Wallace,United States of America,USA
135.3894,83.6328,Kennewick,United States of America,USA
126.9044,82.5101,Centralia,United States of America,USA
150.8177,111.7081,Glendale,United States of America,USA
156.3506,113.3712,Safford,United States of America,USA
151.794,113.2699,Casa Grande,United States of America,USA
151.8397,112.0594,Mesa,United States of America,USA
146.1217,109.671,Lake Havasu City,United States of America,USA
128.4201,102.167,Berkeley,United States of America,USA
139.9201,113.731,National City,United States of America,USA
125.0228,98.9795,Mendocino,United States of America,USA
131.9351,107.1628,Paso Robles,United States of America,USA
139.2531,110.9078,Riverside,United States of America,USA
135.1516,106.862,Delano,United States of America,USA
128.327,102.8717,San Mateo,United States of America,USA
128.4493,101.6379,Vallejo,United States of America,USA
161.6462,98.4486,Glenwood Springs,United States of America,USA
167.2397,98.1168,Aurora,United States of America,USA
167.3921,96.5088,Greeley,United States of America,USA
139.6289,101.7378,Tonopah,United States of America,USA
160.6879,114.6444,Deming,United States of America,USA
161.8058,112.7048,Truth or Consequences,United States of America,USA
166.3194,107.2286,Las Vegas,United States of America,USA
159.7313,104.6563,Farmington,United States of America,USA
126.8487,88.4332,Springfield,United States of America,USA
124.927,85.3137,Tillamook,United States of America,USA
140.2227,88.4895,Ontario,United States of America,USA
137.7224,85.6039,La Grande,United States of America,USA
151.0678,100.1695,Richfield,United States of America,USA
151.6187,98.0848,Nephi,United States of America,USA
158.5164,91.1429,Lander,United States of America,USA
158.459,86.8621,Powell,United States of America,USA
199.0412,106.2058,Paragould,United States of America,USA
196.758,93.7481,Iowa City,United States of America,USA
194.791,95.1891,Ottumwa,United States of America,USA
188.7169,90.4487,Spencer,United States of America,USA
190.8664,91.868,Ft. Dodge,United States of America,USA
182.5451,101.7411,Hutchinson,United States of America,USA
189.8663,99.4112,Kansas City,United States of America,USA
188.4767,99.7532,Lawrence,United States of America,USA
176.0082,101.9418,Garden City,United States of America,USA
185.5041,99.2324,Manhattan,United States of America,USA
179.4358,99.9319,Hays,United States of America,USA
174.1254,98.889,Goodland,United States of America,USA
190.3439,99.4612,Independence,United States of America,USA
194.4175,97.0102,Kirksville,United States of America,USA
179.9717,95.883,Kearney,United States of America,USA
181.5793,95.3905,Grand Island,United States of America,USA
171.5486,92.7693,Alliance,United States of America,USA
186.8642,104.6717,Bartlesville,United States of America,USA
182.6461,105.4534,Enid,United States of America,USA
184.3104,110.3762,Ardmore,United States of America,USA
187.3413,108.7047,McAlester,United States of America,USA
184.4462,106.0319,Stillwater,United States of America,USA
169.5577,87.7688,Lead,United States of America,USA
200.6458,119.0595,Slidell,United States of America,USA
193.0073,119.1675,Lake Charles,United States of America,USA
199.8195,119.7066,Metairie,United States of America,USA
196.117,119.6628,New Iberia,United States of America,USA
185.9993,118.1721,Bryan,United States of America,USA
182.506,119.9307,San Marcos,United States of America,USA
189.6215,114.1121,Longview,United States of America,USA
181.8644,128.1115,McAllen,United States of America,USA
183.0638,128.1236,Harlingen,United States of America,USA
182.2184,124.6715,Alice,United States of America,USA
182.0943,120.3425,New Braunfels,United States of America,USA
183.7256,114.4433,Cleburne,United States of America,USA
180.1914,115.8741,Brownwood,United States of America,USA
169.7817,118.8689,Alpine,United States of America,USA
167.1869,117.3533,Van Horn,United States of America,USA
174.6497,114.6842,Big Spring,United States of America,USA
179.5065,110.443,Vernon,United States of America,USA
177.4535,109.8342,Childress,United States of America,USA
172.597,108.9516,Hereford,United States of America,USA
172.3302,106.1976,Dalhart,United States of America,USA
189.1269,120.9804,Texas City,United States of America,USA
188.7157,120.4247,Pasadena,United States of America,USA
189.1158,120.2135,Baytown,United States of America,USA
184.5531,113.7025,Arlington,United States of America,USA
242.9743,170.2664,Guasdualito,Venezuela,VEN
244.0635,167.2432,Barinas,Venezuela,VEN
243.241,165.6426,Valera,Venezuela,VEN
241.3959,163.175,Cabimas,Venezuela,VEN
244.4414,163.7086,Carora,Venezuela,VEN
245.175,166.2428,Guanare,Venezuela,VEN
239.9509,94.4274,New London,United States of America,USA
236.7516,95.0991,Stamford,United States of America,USA
237.839,93.995,Waterbury,United States of America,USA
242.5192,93.7591,New Bedford,United States of America,USA
238.8839,92.7279,Springfield,United States of America,USA
242.6561,91.8332,Salem,United States of America,USA
237.3726,91.9984,Pittsfield,United States of America,USA
238.8932,87.9708,Montpelier,United States of America,USA
210.2052,113.8694,Auburn,United States of America,USA
205.3226,109.001,Florence,United States of America,USA
218.5367,124.0681,Winter Haven,United States of America,USA
221.0369,123.9316,Melbourne,United States of America,USA
221.3271,129.7448,Homestead,United States of America,USA
219.5438,122.3607,Sanford,United States of America,USA
222.0962,128.9854,Miami Beach,United States of America,USA
221.7871,127.9607,Coral Springs,United States of America,USA
217.7082,126.3397,Port Charlotte,United States of America,USA
216.7256,123.0521,Spring Hill,United States of America,USA
219.6698,120.6978,Palm Coast,United States of America,USA
218.7183,120.454,Palatka,United States of America,USA
218.2025,122.315,Leesburg,United States of America,USA
216.521,119.249,Lake City,United States of America,USA
207.7782,117.9942,Crestview,United States of America,USA
209.8175,119.3182,Panama City,United States of America,USA
211.3402,109.0676,Dalton,United States of America,USA
212.2895,110.8774,Marietta,United States of America,USA
217.1542,116.9725,Waycross,United States of America,USA
211.2033,112.9207,La Grange,United States of America,USA
200.1514,108.6249,Southaven,United States of America,USA
203.041,114.4152,Meridian,United States of America,USA
202.0725,115.8975,Laurel,United States of America,USA
218.0937,108.6682,Spartanburg,United States of America,USA
220.4724,111.8974,Orangeburg,United States of America,USA
199.3342,95.3338,Galesburg,United States of America,USA
204.368,94.0395,Joliet,United States of America,USA
201.2304,103.4299,Cape Girardeau,United States of America,USA
202.2272,92.3951,Rockford,United States of America,USA
205.2721,92.8872,Evanston,United States of America,USA
198.9707,94.1209,Rock Island,United States of America,USA
203.9606,92.907,Elgin,United States of America,USA
211.5181,97.8211,Richmond,United States of America,USA
205.9081,98.6264,Terre Haute,United States of America,USA
207.0988,96.5133,Lafayette,United States of America,USA
209.8088,96.1995,Marion,United States of America,USA
208.4954,93.6987,South Bend,United States of America,USA
209.4484,101.1956,New Albany,United States of America,USA
209.1205,93.6995,Elkhart,United States of America,USA
205.7419,104.4088,Hopkinsville,United States of America,USA
213.3119,103.8232,London,United States of America,USA
205.7117,103.37,Madisonville,United States of America,USA
227.3003,106.4706,Rocky Mount,United States of America,USA
221.3344,107.0646,Salisbury,United States of America,USA
224.79,106.3328,Durham,United States of America,USA
224.5857,109.3845,Lumberton,United States of America,USA
217.9136,97.5735,Zanesville,United States of America,USA
216.7971,95.7549,Mansfield,United States of America,USA
214.2721,94.3846,Bowling Green,United States of America,USA
213.9418,97.6185,Springfield,United States of America,USA
216.5976,98.0649,Lancaster,United States of America,USA
217.1571,105.6362,Johnson City,United States of America,USA
216.694,105.1138,Kingsport,United States of America,USA
206.7497,107.1886,Columbia,United States of America,USA
200.5124,108.0602,Barlett,United States of America,USA
221.4684,103.5997,Blacksburg,United States of America,USA
224.903,100.8877,Harrisonburg,United States of America,USA
228.164,103.6034,Petersburg,United States of America,USA
230.5033,104.043,Hampton,United States of America,USA
205.24,89.1026,Sheboygan,United States of America,USA
204.0908,90.7458,Waukesha,United States of America,USA
197.4039,88.9902,La Crosse,United States of America,USA
196.8283,86.745,Eau Claire,United States of America,USA
199.039,88.5819,Tomah,United States of America,USA
202.3342,91.4772,Janesville,United States of America,USA
203.7148,87.9514,Appleton,United States of America,USA
218.9176,99.0709,Parkersburg,United States of America,USA
221.7145,102.3449,White Sulphur Springs,United States of America,USA
221.6402,99.034,Clarksburg,United States of America,USA
232.3378,99.3123,Dover,United States of America,USA
229.194,100.5461,St. Charles,United States of America,USA
230.1864,99.7119,Annapolis,United States of America,USA
227.457,98.2373,Hagerstown,United States of America,USA
235.3493,95.3956,Paterson,United States of America,USA
236.2051,90.5873,Saratoga Springs,United States of America,USA
235.9019,93.6611,Poughkeepsie,United States of America,USA
236.9321,87.0037,Plattsburg,United States of America,USA
221.6791,95.7691,Beaver Falls,United States of America,USA
225.9572,96.2879,Altoona,United States of America,USA
229.0551,94.6818,Williamsport,United States of America,USA
230.6015,97.3567,Lancaster,United States of America,USA
232.3927,96.1069,Allentown,United States of America,USA
256.4456,163.7531,Puerto la Cruz,Venezuela,VEN
256.9347,165.3758,Anaco,Venezuela,VEN
251.2438,163.1973,Los Teques,Venezuela,VEN
253.4669,165.8871,Valle de la Pascua,Venezuela,VEN
251.7774,163.8642,Ocumare del Tuy,Venezuela,VEN
259.669,162.6415,Carupano,Venezuela,VEN
263.6051,163.5074,San Fernando,Trinidad and Tobago,TTO
277.5866,175.2014,Brownsweg,Suriname,SUR
279.2759,173.8454,Moengo,Suriname,SUR
277.8087,173.223,Nieuw Amsterdam,Suriname,SUR
245.4067,87.3218,Waterville,United States of America,USA
250.7494,85.9567,Calais,United States of America,USA
249.4216,83.8236,Houlton,United States of America,USA
208.0415,92.7354,Benton Harbor,United States of America,USA
210.8746,92.2809,Battle Creek,United States of America,USA
213.7441,89.4502,Bay City,United States of America,USA
214.7583,86.1887,Alpena,United States of America,USA
204.4627,84.4973,Iron Mountain,United States of America,USA
199.8048,83.0894,Ironwood,United States of America,USA
389.374,105.1843,Marbella,Spain,ESP
392.1527,101.7015,Linares,Spain,ESP
388.0776,106.0511,Algeciras,Spain,ESP
387.8476,91.7054,Leon,Spain,ESP
405.6761,94.0174,Mataro,Spain,ESP
479.7688,107.3553,Al Ladhiqiyah,Syria,SYR
485.9223,106.6958,Madinat ath Thawrah,Syria,SYR
482.579,105.0239,Izaz,Syria,SYR
484.6069,105.162,Manbij,Syria,SYR
481.6621,106.489,Idlib,Syria,SYR
491.8842,104.043,Al Qamishli,Syria,SYR
490.8173,105.2584,Al Hasakah,Syria,SYR
481.1471,111.705,Douma,Syria,SYR
498.9033,153.9996,Dhamar,Yemen,YEM
498.4219,155.2926,Ibb,Yemen,YEM
421.3483,82.2131,Chur,Switzerland,CHE
43.4434,63.3404,Sand Point,United States of America,USA
105.013,63.6199,Hydaburg,United States of America,USA
30.7884,52.1166,Mekoryuk,United States of America,USA
50.3379,29.7071,Atqasuk,United States of America,USA
47.6011,59.7628,Port Heiden,United States of America,USA
46.4357,62.0535,Perryville,United States of America,USA
47.9269,55.0779,Dillingham,United States of America,USA
41.0205,54.9346,Goodnews Bay,United States of America,USA
44.681,50.7484,Nyac,United States of America,USA
32.865,51.679,Tununak,United States of America,USA
36.259,48.3444,Mountain Village,United States of America,USA
34.494,46.8073,Emmonak,United States of America,USA
47.3899,43.3612,Kaltag,United States of America,USA
30.4086,41.2796,Teller,United States of America,USA
49.6597,42.1317,Koyukuk,United States of America,USA
51.4823,37.6257,Kobuk,United States of America,USA
44.5278,38.3001,Selawik,United States of America,USA
66.5355,47.8148,Talkeetna,United States of America,USA
69.7182,51.2374,Whittier,United States of America,USA
66.617,48.3574,Montana,United States of America,USA
61.6387,44.349,Lake Minchumina,United States of America,USA
69.1111,45.441,Cantwell,United States of America,USA
77.0441,47.9313,Gulkana,United States of America,USA
86.3412,42.3368,Eagle,United States of America,USA
68.795,42.8352,Nenana,United States of America,USA
76.0216,43.7495,Big Delta,United States of America,USA
60.8978,38.3855,Allakaket,United States of America,USA
62.1576,41.4835,Tanana,United States of America,USA
434.5011,51.9061,Borlange,Sweden,SWE
436.9983,53.8031,Vasteraas,Sweden,SWE
471.3311,81.9514,Mykolayiv,Ukraine,UKR
469.8133,71.8652,Chernihiv,Ukraine,UKR
460.2543,76.489,Khmelnytskyy,Ukraine,UKR
459.3192,78.1355,Kamyanets-Podilskyy,Ukraine,UKR
452.469,76.6681,Drohobych,Ukraine,UKR
449.6916,78.2562,Uzhgorod,Ukraine,UKR
467.3888,77.9799,Uman,Ukraine,UKR
468.6559,74.1118,Brovary,Ukraine,UKR
467.2109,75.7124,Bila Tserkva,Ukraine,UKR
468.4018,83.4358,Illichivsk,Ukraine,UKR
474.0536,72.4488,Konotop,Ukraine,UKR
474.3558,79.816,Kryvyy Rih,Ukraine,UKR
484.6476,79.5907,Makiyivka,Ukraine,UKR
484.8255,78.9905,Horlivka,Ukraine,UKR
483.6689,78.0575,Kramatorsk,Ukraine,UKR
482.0071,82.4203,Berdyansk,Ukraine,UKR
510.5112,153.5509,Ash Shihr,Yemen,YEM
523.7252,129.5292,Umm al Qaywayn,United Arab Emirates,ARE
523.3987,129.9602,Sharjah,United Arab Emirates,ARE
525.3356,99.7181,Gyzlarbat,Turkmenistan,TKM
518.3216,98.6941,Celeken,Turkmenistan,TKM
534.7128,103.2681,Tejen,Turkmenistan,TKM
529.631,101.7719,Buzmeyin,Turkmenistan,TKM
531.7576,92.2908,Koneurgench,Turkmenistan,TKM
532.3912,92.095,Khujayli,Uzbekistan,UZB
549.7507,98.7729,Urgut,Uzbekistan,UZB
547.5278,97.6614,Kattaqorgon,Uzbekistan,UZB
551.1433,101.2706,Denow,Uzbekistan,UZB
553.1089,102.2484,Qurghonteppa,Tajikistan,TJK
556.7898,96.7913,Konibodom,Tajikistan,TJK
553.152,96.3387,Guliston,Uzbekistan,UZB
555.1305,93.9934,Iskandar,Uzbekistan,UZB
554.862,94.2063,Chirchiq,Uzbekistan,UZB
205.7389,156.2837,Nacaome,Honduras,HND
202.8712,153.5272,Santa Rosa de Copan,Honduras,HND
273.1405,173.2452,Corriverton,Guyana,GUY
270.7396,174.29,Ituni,Guyana,GUY
267.2939,178.8251,Lethem,Guyana,GUY
387.6253,89.5935,Gijon,Spain,ESP
394.2943,91.1052,Vitoria,Spain,ESP
427.9137,93.2097,Vatican City,Vatican (Holy See),VAT
389.6704,62.0209,Greenock,United Kingdom,GBR
397.1619,64.27340000000001,Sunderland,United Kingdom,GBR
397.1176,73.2099,Southampton,United Kingdom,GBR
394.487,71.9873,Bristol,United Kingdom,GBR
396.0059,73.5879,Bournemouth,United Kingdom,GBR
384.0018,64.9848,Omagh,United Kingdom,GBR
393.7386,68.097,Chester,United Kingdom,GBR
391.4488,71.5872,Swansea,United Kingdom,GBR
393.7163,64.36240000000001,Carlisle,United Kingdom,GBR
462.1405,102.2202,Aydin,Turkey,TUR
461.0406,94.3137,Luleburgaz,Turkey,TUR
468.098,102.3981,Isparta,Turkey,TUR
466.7643,98.73,Kutahya,Turkey,TUR
463.2828,103.6287,Mugla,Turkey,TUR
487.4383,100.3751,Elazig,Turkey,TUR
482.3587,102.7537,Kahramanmaras,Turkey,TUR
477.1902,104.5544,Icel,Turkey,TUR
477.9238,96.2848,Corum,Turkey,TUR
490.3101,95.1714,Rize,Turkey,TUR
494.222,100.7606,Tatvan,Turkey,TUR
684.0848,104.2537,Eumseong,South Korea,KOR
683.6657,104.9013,Cheongju,South Korea,KOR
684.6404,103.3202,Wonju,South Korea,KOR
684.1836,102.1653,Chuncheon,South Korea,KOR
682.2393,103.336,Ansan,South Korea,KOR
682.4302,106.464,Iksan,South Korea,KOR
687.4682,106.6823,Gyeongju,South Korea,KOR
686.0718,108.0687,Changwon,South Korea,KOR
401.8303,71.7649,Southend-on-Sea,United Kingdom,GBR
398.0511,71.9429,Reading,United Kingdom,GBR
397.7105,69.3642,Leicester,United Kingdom,GBR
396.3395,66.7631,Bradford,United Kingdom,GBR
396.8952,67.7265,Sheffield,United Kingdom,GBR
471.6932,98.3651,Polatli,Turkey,TUR
472.6998,94.7731,Karabuk,Turkey,TUR
491.8584,103.943,Nusaybin,Turkey,TUR
497.4659,102.8328,Hakkari,Turkey,TUR
437.1955,81.3787,Szombathely,Hungary,HUN
444.023,82.1019,Kecskemet,Hungary,HUN
441.151,81.4469,Szekesfehervar,Hungary,HUN
448.5106,79.7337,Nyiregyhaza,Hungary,HUN
416.3466,81.5093,Biel,Switzerland,CHE
209.3623,161.3522,San Juan del Sur,Nicaragua,NIC
450.6162,87.1129,Drobeta-Turnu Severin,Romania,ROU
464.2449,85.8825,Tulcea,Romania,ROU
447.6242,83.7247,Arad,Romania,ROU
448.958,81.7686,Oradea,Romania,ROU
453.8867,84.5537,Sibiu,Romania,ROU
458.6044,80.4621,Suceava,Romania,ROU
459.8208,85.9778,Buzau,Romania,ROU
462.5759,85.3122,Galati,Romania,ROU
460.6656,84.7772,Focsani,Romania,ROU
222.8337,201.0995,Ferrenafe,Peru,PER
223.0339,200.0325,Motupe,Peru,PER
240.1288,224.1966,Mollendo,Peru,PER
239.914,215.9363,Urubamba,Peru,PER
239.9954,218.5057,Santo Tomas,Peru,PER
245.8864,220.7509,Putina,Peru,PER
226.3684,207.3462,Casma,Peru,PER
234.1595,206.2173,Tournavista,Peru,PER
226.7242,203.7227,Huamachuco,Peru,PER
225.5681,203.9227,Otuzco,Peru,PER
230.1252,200.6549,Lamas,Peru,PER
236.2162,196.5202,Nauta,Peru,PER
235.4383,219.0392,Puquio,Peru,PER
229.7029,212.8815,Chosica,Peru,PER
234.1933,211.392,Satipo,Peru,PER
231.8815,211.7255,Tarma,Peru,PER
231.4146,211.9701,La Oroya,Peru,PER
227.7245,210.9475,Huaura,Peru,PER
227.6801,211.0587,Huacho,Peru,PER
261.9365,231.977,General Eugenio Alejandrino Garay,Paraguay,PRY
273.3183,242.0472,Arroyos y Esteros,Paraguay,PRY
272.3402,242.1362,Villa Hayes,Paraguay,PRY
267.1829,237.6019,Fortin Falcon,Paraguay,PRY
271.7622,236.6899,Puerto Pinasco,Paraguay,PRY
269.3836,238.446,Pozo Colorado,Paraguay,PRY
273.3405,239.9131,San Pedro,Paraguay,PRY
272.3623,242.692,San Lorenzo,Paraguay,PRY
272.8959,242.8475,Ypacarai,Paraguay,PRY
273.1849,245.6708,San Juan Bautista,Paraguay,PRY
273.1626,243.3144,Paraguari,Paraguay,PRY
278.4758,244.2037,Nacunday,Paraguay,PRY
274.7633,242.9365,Coronel Oviedo,Paraguay,PRY
274.8966,244.6038,Caazapa,Paraguay,PRY
276.9418,239.5131,Ype Jhu,Paraguay,PRY
276.0216,247.154,Encarnacion,Paraguay,PRY
275.1855,246.7601,Coronel Bogado,Paraguay,PRY
208.2509,157.2618,Esteli,Nicaragua,NIC
209.807,158.6401,Boaco,Nicaragua,NIC
210.4295,159.4404,Juigalpa,Nicaragua,NIC
381.509,93.9839,Braga,Portugal,PRT
383.5572,96.8108,Covilha,Portugal,PRT
484.8136,132.7992,Yanbu al Bahr,Saudi Arabia,SAU
488.853,120.0814,Dawmat al Jandal,Saudi Arabia,SAU
494.9269,141.8815,Qal at Bishah,Saudi Arabia,SAU
489.9998,139.0949,At Taif,Saudi Arabia,SAU
440.263,32.4386,Finnsnes,Norway,NOR
412.4563,72.0318,Eindhoven,Netherlands,NLD
424.0159,51.2021,Gjovik,Norway,NOR
425.1392,42.1589,Rorvik,Norway,NOR
442.8003,78.0265,Banska Bystrica,Slovakia,SVK
439.3546,78.8417,Trnava,Slovakia,SVK
460.9546,60.761,Rezekne,Latvia,LVA
454.4045,62.4505,Panevezys,Lithuania,LTU
452.0814,62.009,Siauliai,Lithuania,LTU
498.3345,147.4438,Najran,Saudi Arabia,SAU
500.8889,132.845,Al Quwayiyah,Saudi Arabia,SAU
504.1694,134.1438,Al Hillah,Saudi Arabia,SAU
510.4151,129.832,Al Mubarraz,Saudi Arabia,SAU
511.4056,127.4077,Al-Qatif,Saudi Arabia,SAU
511.732,127.915,Az Zahran,Saudi Arabia,SAU
556.0643,111.0029,Parachinar,Pakistan,PAK
565.9772,114.0688,Sialkote,Pakistan,PAK
564.71,115.8472,Sheikhu Pura,Pakistan,PAK
564.9101,113.9354,Gujrat,Pakistan,PAK
562.7578,118.1775,Sahiwal,Pakistan,PAK
562.4647,115.8472,Chiniot,Pakistan,PAK
556.4964,123.1826,Rahim Yar Khan,Pakistan,PAK
567.5879,91.1499,Tokmak,Kyrgyzstan,KGZ
564.478,91.1482,Kara Balta,Kyrgyzstan,KGZ
571.5815,91.5468,Cholpon Ata,Kyrgyzstan,KGZ
569.1584,94.2699,Naryn,Kyrgyzstan,KGZ
562.9666,95.1494,Kok Yangak,Kyrgyzstan,KGZ
562.9467,110.0189,Mansehra,Pakistan,PAK
559.0251,111.662,Kohat,Pakistan,PAK
562.9527,110.4464,Abbottabad,Pakistan,PAK
560.3751,110.3341,Mardan,Pakistan,PAK
589.9263,124.8579,Lalitpur,Nepal,NPL
589.2594,125.4135,Hetauda,Nepal,NPL
221.5889,167.4432,Penonome,Panama,PAN
221.4554,168.6436,Chitre,Panama,PAN
226.4661,169.6463,Jaque,Panama,PAN
446.3573,92.4849,Prizren,Kosovo,KOS
507.1203,121.7227,Al Ahmadi,Kuwait,KWT
506.1739,121.1436,Al Jahra,Kuwait,KWT
217.393,165.6084,Bocas del Toro,Panama,PAN
217.054,165.687,Almirante,Panama,PAN
489.4168,87.1927,Maykop,Russia,RUS
499.4967,89.0948,Mozdok,Russia,RUS
496.8637,88.1932,Georgievsk,Russia,RUS
496.0191,88.3709,Pyatigorsk,Russia,RUS
495.1966,88.7488,Kislovodsk,Russia,RUS
493.4849,87.1703,Nevinnomyssk,Russia,RUS
18.2803,37.5307,Enurmino,Russia,RUS
20.04,40.5689,Lavrentiya,Russia,RUS
1,28.624,Zvezdnyy,Russia,RUS
759.2034,32.03,Mikhalkino,Russia,RUS
448.7154,64.9145,Chernyakhovsk,Russia,RUS
474.5294,32.811099999999996,Severomorsk,Russia,RUS
474.4627,36.1456,Apatity,Russia,RUS
474.5898,32.5173,Polyarnyy,Russia,RUS
462.6399,54.9555,Slantsy,Russia,RUS
468.3649,53.5808,Kolpino,Russia,RUS
471.2434,69.5757,Novozybkov,Russia,RUS
476.566,67.232,Dyatkovo,Russia,RUS
492.1828,59.9734,Shuya,Russia,RUS
